Year,N_term,N_tfidf,S_term,S_tfidf
2006,muslim,0.39383362531815075,wait,0.48039927798143506
2006,marine,0.39383362531815075,hump,0.42880995813133566
2006,bill,0.39383362531815075,alright,0.3986805880364806
2006,employee,0.38712010109078915,lean,0.3814570062507904
2006,animosity,0.36868581056265626,shoulder,0.3788408539487617
2006,garage,0.3601117219449201,beautiful,0.3648143055578659
2006,palestinian,0.35662710264200265,booty,0.3543218207891132
2006,drug,0.3465735902799727,slowly,0.3532654914896935
2006,china,0.34157655978599044,hoo,0.34359772286164714
2006,taliban,0.3366261748615557,wit,0.3406351147362748
2006,runway,0.3318172295063907,wish,0.3387891326805677
2006,jet,0.3318172295063907,smack,0.3269595448401935
2006,water,0.3242912071783618,br,0.30686349476708896
2006,school,0.3178053830347946,hung,0.2796685140960073
2006,venture,0.31601640905370537,dance,0.2715153779535686
2006,barrier,0.31601640905370537,uh,0.268938983007244
2006,mail,0.3096960808726313,pump,0.26415669990851576
2006,gotti,0.3096960808726313,he,0.2601807792859893
2006,memorial,0.3036236086986581,louderbr,0.25965372634138295
2006,bird,0.29778469314676087,tryna,0.25903078027845705
2006,dawson,0.29778469314676087,wit,0.2555061849055829
2006,sanctuary,0.29778469314676087,confidence,0.25246963114616683
2006,spitzer,0.29778469314676087,gone,0.2501000286420754
2006,charge,0.2956329144509717,gimme,0.24890095460195086
2006,seizure,0.29034007581809185,di,0.24709793686646112
2006,kerry,0.29034007581809185,stupid,0.246698242538425
2006,telemarketing,0.29034007581809185,dirty,0.24111247068504443
2006,police,0.28412598836862846,loosen,0.24028144205635185
2006,van,0.2832586105542359,grill,0.23193261299806966
2006,college,0.28100561374051836,muster,0.22441744990770385
2006,israeli,0.2772588722239781,ridin,0.22433185032808337
2006,hospital,0.27361072916839946,stick,0.2240690258982928
2006,jordan,0.2700837914586901,wowomp,0.22079093218105844
2006,anthem,0.2700837914586901,catch,0.22001777628331254
2006,police,0.2686282071848851,far,0.21802454340685945
2006,ranger,0.2665950694461328,knew,0.21564578950753852
2006,group,0.2665950694461328,lay,0.21534669687299268
2006,foxx,0.26394552347099254,hey,0.21498912193616124
2006,grunt,0.26394552347099254,format,0.21270335224768633
2006,gym,0.26394552347099254,crazy,0.2107952316738888
2006,religious,0.25993019270997947,rock,0.21021716712683056
2006,iran,0.25920265605559084,button,0.2082173199193482
2006,unschooling,0.2580800673938594,world,0.20774022831629624
2006,veto,0.2580800673938594,womp,0.2060715367023212
2006,astor,0.2538492466169109,people,0.20537694238813192
2006,church,0.2535904319121751,ounce,0.2009122262492595
2006,football,0.25246963114616683,sexy,0.2008756872583114
2006,player,0.25246963114616683,lean,0.19910385539424816
2006,archdiocese,0.25246963114616683,head,0.19849927609260004
2006,electricity,0.25246963114616683,dat,0.19567961846046783
2006,mccarthy,0.24975490392954136,tha,0.18826298176669234
2006,longer,0.24975490392954136,bad,0.1862793944726366
2006,porkbarrel,0.24975490392954136,shit,0.1846872421886696
2006,marine,0.24755256448569474,nothing,0.18333807312253098
2006,capitalist,0.23701230679027904,check,0.1831387124270276
2006,coast,0.23541139484058857,huh,0.18058193395948435
2006,bank,0.2325405241718009,missin,0.17970482458961545
2006,dialysis,0.23227206065447345,kissin,0.17970482458961545
2006,kidney,0.23227206065447345,chain,0.17812720841205298
2006,charter,0.23227206065447345,tryin,0.17703010509430778
2006,gate,0.23227206065447345,que,0.17596368231399506
2006,foreign,0.2277177065239936,question,0.17570047018703033
2006,film,0.2277177065239936,lip,0.1751057943131103
2006,quattrone,0.2277177065239936,theyd,0.17370773766894385
2006,altman,0.2277177065239936,iz,0.17301457031990575
2006,adoption,0.2277177065239936,sick,0.171339752497964
2006,potential,0.2277177065239936,everyone,0.16949620428522377
2006,al,0.2277177065239936,eh,0.1691784503481598
2006,qaeda,0.2277177065239936,bye,0.16769689852256742
2006,church,0.22602625453041694,waitin,0.1672659910709445
2006,raise,0.2248044909924147,fallin,0.16710220190969316
2006,reelection,0.22359586469675655,stoppin,0.166383997603491
2006,politics,0.22359586469675655,windmill,0.16590861475319535
2006,practice,0.22359586469675655,uh,0.16549293128725084
2006,real,0.22333851986007067,little,0.1622259358757319
2006,coach,0.22333851986007067,highway,0.15847021682079085
2006,estate,0.22333851986007067,sugar,0.15800820452685269
2006,crash,0.22121148633759377,complex,0.15800820452685269
2006,wrong,0.22121148633759377,proudstronger,0.1564121620568845
2006,guard,0.21888224289138783,uh,0.1562687351171418
2006,shiite,0.21820317020104357,save,0.15591832188890892
2006,libby,0.21809583160044457,forget,0.1550517651177915
2006,return,0.21668548843281446,goddamn,0.15484804043631564
2006,cleric,0.2166084939249829,chime,0.15484804043631564
2006,holiday,0.21506672282821615,else,0.15351333247559665
2006,season,0.21506672282821615,babe,0.15234003968350446
2006,winter,0.21506672282821615,hey,0.15185307600047845
2006,sell,0.21506672282821615,wait,0.14988102023960914
2006,jacket,0.21506672282821615,spendin,0.14667940755452058
2006,lebanon,0.21218791241630977,california,0.14608305701539212
2006,woman,0.2118702553565297,promiscuous,0.14608305701539212
2006,merger,0.21115641877679406,upbr,0.14162930527711795
2006,trade,0.21115641877679406,night,0.14112206944300082
2006,rural,0.20925410869772385,left,0.14031851265038986
2007,bypass,0.4196445338087604,bay,0.7973687545228688
2007,richardson,0.4173761849773617,walk,0.530111597270579
2007,turkey,0.3860729711040596,glamorous,0.509907697684607
2007,syndrome,0.3860729711040596,wait,0.4315159620294327
2007,hospital,0.3770931583905536,hoo,0.41015730898118785
2007,owen,0.3676885439086281,party,0.4036940848082864
2007,qualify,0.35913764753866,uh,0.39964431760736996
2007,derby,0.35913764753866,rock,0.38676038591444917
2007,food,0.33697686494475004,runaway,0.3743737901615123
2007,heart,0.3357156270470083,rew,0.3707323232456201
2007,rezko,0.3357156270470083,ay,0.3654902919785366
2007,telephone,0.3357156270470083,kisskiss,0.36194341041005584
2007,north,0.328572741365157,eh,0.35512938287646245
2007,dance,0.328572741365157,rain,0.35420324298075523
2007,fire,0.3232227071919031,suicidal,0.3431759743147196
2007,hospital,0.31675825304806504,cold,0.3374715162368413
2007,hollywood,0.31303213873302127,bed,0.3250354717261655
2007,school,0.31008583082425284,everyone,0.32329961197028595
2007,lake,0.30903244199811225,ive,0.3156713211525397
2007,army,0.30713463137177166,ha,0.30459713577583863
2007,clinton,0.3067123936631709,smack,0.29182978065307696
2007,foreclosure,0.30479445087162593,ella,0.28955472832804463
2007,tax,0.30457524331544716,wherever,0.2857737641523063
2007,dutch,0.30280233027769377,jiggy,0.28104928930946865
2007,vote,0.29406507258999415,head,0.2787534756933064
2007,korea,0.29406507258999415,lock,0.2740647259844658
2007,libby,0.2913758272483468,ricky,0.27406414615411634
2007,anderson,0.2913758272483468,getta,0.2730604245478517
2007,infection,0.28955472832804463,hip,0.27248246412817284
2007,university,0.28772056483046726,ay,0.2687645783438128
2007,pollution,0.28249241788101914,cyclone,0.26846133752269036
2007,china,0.2815628915982801,shawty,0.26393977065820856
2007,church,0.27949257621888096,rock,0.2613106551953968
2007,brain,0.27576640793147106,carry,0.2563361585360064
2007,obama,0.27544195917223047,far,0.25440555206062365
2007,summer,0.27544195917223047,race,0.2517867202852562
2007,clinton,0.2739013003875758,side,0.2517470677119382
2007,king,0.27278404759992875,two,0.2514735962704488
2007,property,0.27278404759992875,yee,0.24997530503140544
2007,baseball,0.2695814919558,end,0.24292244691774095
2007,oil,0.2695814919558,wind,0.24241703039392734
2007,china,0.2695814919558,gone,0.2399939150336353
2007,friendly,0.26935323565399505,nobody,0.2369780840638416
2007,congo,0.26935323565399505,around,0.23278568064577532
2007,environmentally,0.26935323565399505,remember,0.22341352214738217
2007,hospital,0.26396521087338753,sexy,0.22328494132951232
2007,church,0.26396521087338753,late,0.22195834634148545
2007,warn,0.26396521087338753,delilah,0.21853187043626013
2007,trial,0.26396521087338753,drive,0.21835661671761988
2007,musharraf,0.2632315712073133,star,0.2175071279854209
2007,subpoena,0.2632315712073133,hey,0.2159677325096357
2007,suburb,0.2632315712073133,bought,0.21528128367180258
2007,iran,0.25857816575352244,thanks,0.2104729707370009
2007,patch,0.2573819807360397,intricate,0.2098222669043802
2007,company,0.2573819807360397,woo,0.20831275419283787
2007,satellite,0.2573819807360397,scene,0.20803101483241151
2007,inquiry,0.2573819807360397,whoa,0.20740123711480452
2007,stent,0.2517867202852562,apologize,0.2073548576877775
2007,iranian,0.2517867202852562,hot,0.20689702418125405
2007,religion,0.2517867202852562,step,0.206104315276345
2007,decision,0.2500723050379461,anymore,0.20499258715715724
2007,strike,0.24680461449517366,pop,0.2041142815464849
2007,water,0.24680461449517366,flirt,0.20354187252084774
2007,river,0.24680461449517366,amen,0.20319630058108396
2007,elderly,0.24680461449517366,mad,0.20098559584753858
2007,mentally,0.24642955602386776,ouou,0.20055738758652444
2007,blackwater,0.24642955602386776,de,0.19891347457352015
2007,melamine,0.24642955602386776,arm,0.19843225215018034
2007,bat,0.24642955602386776,rehab,0.19547998536914407
2007,beetle,0.24642955602386776,save,0.19394508246006495
2007,researcher,0.2412956069400372,strung,0.18832827858734613
2007,facebook,0.2412956069400372,liar,0.18718689508075614
2007,britain,0.2412956069400372,whoa,0.18575329654053196
2007,data,0.2412956069400372,wed,0.18523874447255265
2007,south,0.24106497229761148,delicious,0.18489710249805652
2007,clinton,0.23873829560808976,wave,0.18384427195431405
2007,space,0.23756868978604878,better,0.1834027577373437
2007,rico,0.2363712067984038,lay,0.1830409564477143
2007,puerto,0.2363712067984038,drop,0.1800939299715417
2007,head,0.2355862229272112,yodelay,0.17727840509880285
2007,immigration,0.23177433149858417,memory,0.17584819745629376
2007,death,0.23177433149858417,summer,0.17355210334363808
2007,system,0.23093639052285805,difference,0.17104498719800107
2007,mccain,0.23035097352882875,fight,0.17045871471679072
2007,jury,0.22710174770827032,girlfriend,0.16945914772118706
2007,nam,0.22710174770827032,aw,0.1690075077521298
2007,baroody,0.22710174770827032,eh,0.16790987370045507
2007,angeles,0.22625589503433216,waitin,0.16705080480464113
2007,los,0.22625589503433216,deserve,0.1642450200989967
2007,patient,0.22625589503433216,ha,0.16060576249998765
2007,mormon,0.22534334366950637,umbrella,0.1604229994218629
2007,illinois,0.22534334366950637,world,0.1595157172466777
2007,football,0.22534334366950637,sweeter,0.15678090197119168
2007,surgery,0.22534334366950637,tasty,0.15494567402169615
2007,taxi,0.22273440640618822,lip,0.15454617733601347
2007,compromise,0.22273440640618822,explode,0.15239722543581297
2007,ban,0.22054880444249558,tonight,0.14957381574785006
2007,utah,0.21853187043626013,north,0.14893022624192206
2007,iran,0.21597153616913525,east,0.14893022624192206
2007,social,0.21595403768327695,escape,0.14808276869710418
2008,kennedy,0.5347844138208113,bum,0.9803266929959534
2008,william,0.4851954747429297,ay,0.9266478331466508
2008,jr,0.4851954747429297,wee,0.912842201970338
2008,buckley,0.4851954747429297,shake,0.7892647812821908
2008,satellite,0.4566545644639338,lolli,0.7393454853225595
2008,manual,0.38815637979434375,damage,0.7361586513341002
2008,army,0.34760986898352736,realize,0.7357884501654213
2008,custody,0.34760986898352736,fine,0.5925233615581362
2008,hiller,0.3375272867776902,fix,0.5693609923006051
2008,kazmierczak,0.33034585514412235,sent,0.5133479077815805
2008,beef,0.32346364982861975,air,0.49064286679114694
2008,bloomberg,0.32346364982861975,womanizer,0.4534537147130184
2008,cost,0.31686235085252545,bedum,0.42392505643068257
2008,texas,0.31545458149673217,bleed,0.4138810032180495
2008,bank,0.31258986444936193,low,0.409511686999448
2008,kennedy,0.30898655020757987,remember,0.40327713698542245
2008,online,0.3064392472060608,burnin,0.38558580774272555
2008,arizona,0.3064392472060608,lockdown,0.3795306824655806
2008,university,0.29659689464032485,rew,0.37273294748463476
2008,leno,0.2929482111655424,kisskiss,0.36389660605719726
2008,medicaid,0.2911172848457578,eruption,0.3545659238506024
2008,spain,0.2911172848457578,sun,0.3488556548316803
2008,university,0.28985605612577203,music,0.34417509473428237
2008,dog,0.28752324429210646,saysay,0.34393603272916534
2008,heart,0.28752324429210646,dollar,0.3198054537041447
2008,gaza,0.27808789518682187,ayer,0.31816096704454405
2008,school,0.2767158767840073,set,0.3092706858174199
2008,video,0.27263519135962927,help,0.30850603946182037
2008,offer,0.2713546057347653,bill,0.30255048194149925
2008,middle,0.26957027873357114,stuntin,0.3008162327742063
2008,bank,0.26570138478195765,ay,0.29532191105161554
2008,yemen,0.2646520771325071,wherever,0.2874968841217143
2008,producer,0.2607074017376455,forever,0.2852962140486277
2008,religious,0.2607074017376455,addict,0.27507145024796015
2008,violence,0.2587709198628958,ever,0.27171199988949035
2008,measure,0.25434868462209315,cyclone,0.26991006541990786
2008,immigrant,0.25171710137238096,late,0.2591775465653026
2008,heparin,0.24775939135809172,stop,0.25709039370356646
2008,overseas,0.24259773737146484,help,0.25686597143771805
2008,dy,0.24259773737146484,sorry,0.2560520288423444
2008,obituary,0.24259773737146484,sexual,0.2506801939785053
2008,cattle,0.24259773737146484,itshake,0.24515139776484868
2008,sesquipedalian,0.24259773737146484,apologize,0.24479568238276572
2008,activist,0.24259773737146484,shadow,0.2344423983370215
2008,spark,0.24259773737146484,dangerous,0.21995528188346145
2008,patient,0.2404275458975094,sad,0.2173675726848325
2008,giuliani,0.23722184528554258,flash,0.21725616811470458
2008,drug,0.23722184528554258,wed,0.21460496463158119
2008,charlize,0.23524629078445075,keep,0.2143919071152242
2008,fibromyalgia,0.23289382787660623,piece,0.21418796406911383
2008,internet,0.2283272822319669,unlike,0.213944461303969
2008,spotter,0.2283272822319669,say,0.21390561156225996
2008,molczan,0.2283272822319669,impossible,0.21344465639339397
2008,venezuela,0.2283272822319669,much,0.21132852762290383
2008,romney,0.22564471696826985,need,0.21110092009621922
2008,tax,0.22244767098024362,breathe,0.21104268868656867
2008,encounter,0.22180364559676785,club,0.21063766631652486
2008,game,0.22180364559676785,write,0.21040312703545888
2008,leak,0.21971115837415683,tock,0.20930000871263635
2008,hospital,0.21971115837415683,could,0.2053427123328076
2008,right,0.21725616811470458,alabama,0.20519279989128303
2008,conservative,0.21725616811470458,tick,0.20447639351972197
2008,author,0.21725616811470458,embrace,0.20447639351972197
2008,recall,0.21725616811470458,yea,0.20253810363827493
2008,center,0.21697119995628894,bos,0.20166844529942224
2008,diabetes,0.21564243321907983,city,0.2015823881288867
2008,gaza,0.2128223687654249,cant,0.2015057911792085
2008,hamas,0.2128223687654249,sexy,0.2007374859149417
2008,strike,0.21256110782556614,rock,0.20018730268804732
2008,surgeon,0.20981425934829392,summer,0.19907173113594076
2008,roozrokh,0.20981425934829392,light,0.19710712177883144
2008,musharraf,0.20872136319564957,hate,0.19625714671645875
2008,germany,0.2085659213901164,grow,0.19374976303999883
2008,secret,0.20447639351972197,quite,0.18781760312629536
2008,chvez,0.20447639351972197,sometimes,0.18755391866961718
2008,illegal,0.20429283147070723,gray,0.18755391866961718
2008,outbreak,0.20429283147070723,habit,0.18661364413189604
2008,tornado,0.20429283147070723,biggest,0.1857675369292829
2008,alien,0.20429283147070723,away,0.18419997505130403
2008,bond,0.20351595430107394,moneyall,0.18386354832363652
2008,insurance,0.20351595430107394,ayayer,0.17817014154494465
2008,link,0.20351595430107394,thus,0.17599029814353115
2008,group,0.20233926818443945,notice,0.17525338862987128
2008,rise,0.20217770905017832,pop,0.17473875608008033
2008,stock,0.19927603858646825,rock,0.17287914346266695
2008,stimulus,0.1990545537406891,disturbia,0.17221955417496482
2008,iran,0.1986342108477299,ya,0.17186162774959365
2008,law,0.1984000625998543,might,0.1712904161866239
2008,edward,0.1976848710712855,lollipop,0.17094970094569542
2008,contract,0.19676030319822302,he,0.16830562114883976
2008,tentative,0.19407818989717188,put,0.1673200730416999
2008,religion,0.19407818989717188,awayayayayayy,0.16669292383806172
2008,stabilize,0.19407818989717188,fly,0.16562728195581616
2008,suitcase,0.19407818989717188,bust,0.16277525604278933
2008,continue,0.19407818989717188,dance,0.16210134553412478
2008,cash,0.19407818989717188,sweet,0.15675452331643783
2008,mayor,0.1931165938797374,cold,0.15578078989321892
2008,base,0.18934457550943598,stress,0.15532752609908806
2008,drug,0.18927274889803927,ya,0.154389028928385
2008,urban,0.18755391866961718,yall,0.15151030264587573
2009,untitled,0.6469272996572395,boom,1.2301571421174586
2009,passport,0.6469272996572395,halo,1.1335540294879065
2009,stamp,0.6469272996572395,bum,0.9803266929959534
2009,west,0.6469272996572395,wing,0.757938493089547
2009,sale,0.5314027695639153,run,0.5410478087602848
2009,th,0.5314027695639153,ima,0.5132674474478816
2009,street,0.5314027695639153,hotel,0.4851954747429297
2009,recent,0.5314027695639153,muh,0.4785489613902868
2009,phelps,0.4436072911935357,womanizer,0.4534537147130184
2009,fight,0.41587823947059116,pretty,0.4429472373059551
2009,million,0.41587823947059116,bedum,0.42392505643068257
2009,generic,0.38815637979434375,diva,0.4222698986491067
2009,rat,0.3805454703866115,woo,0.4140334717806334
2009,recession,0.36967274266127975,ho,0.4140334717806334
2009,long,0.362802617617502,poker,0.41208382786385805
2009,gun,0.36107570213427326,fallin,0.40327935563048706
2009,blend,0.3404880524511787,diamond,0.40249563777040004
2009,pirate,0.3327054683951518,trust,0.40168251526985377
2009,end,0.322608941481354,lockdown,0.3795306824655806
2009,green,0.3160089718032067,beautiful,0.37106020123671035
2009,owe,0.3147213890224409,blame,0.36766428450180777
2009,site,0.3049209377048485,battlefield,0.3659051252458182
2009,drug,0.2965273066069282,huh,0.35890913191616675
2009,capture,0.29405786348056345,untouched,0.3307161980310552
2009,bank,0.2901476089329706,whatcha,0.32829146549770366
2009,sale,0.28985605612577203,read,0.3275770497311807
2009,job,0.28985605612577203,ay,0.31754555742233964
2009,bernanke,0.2818458397163735,hey,0.31103873671560084
2009,osetra,0.27080677660070496,cha,0.2945360063480115
2009,tax,0.26739220691040566,uh,0.28872119404585533
2009,bush,0.26739220691040566,found,0.2833632988088654
2009,marine,0.2587709198628958,suck,0.2794725934519275
2009,gas,0.25748879183964984,already,0.2767158767840073
2009,warrant,0.25536603933838403,fire,0.2691494039057167
2009,activity,0.25042347083506045,hey,0.2598984346769038
2009,active,0.25042347083506045,armor,0.25143733104087046
2009,russian,0.24775939135809172,belong,0.25120858197566903
2009,liberal,0.24775939135809172,double,0.2496645467837489
2009,opposition,0.2439367501638788,sugar,0.2496645467837489
2009,border,0.2420631074342271,obsess,0.24881819217586135
2009,storm,0.23764676313939412,game,0.2454172902227655
2009,poll,0.23700672885240498,thru,0.24349293197431157
2009,motor,0.23524629078445075,twenty,0.23886546448882692
2009,cooper,0.23382914445442393,burn,0.23146673969983
2009,mexico,0.23289382787660623,wolf,0.22982943540454562
2009,vaccine,0.2317399126556849,disguise,0.22982943540454562
2009,airline,0.2317399126556849,hustler,0.22000624619210593
2009,fontaine,0.2283272822319669,ring,0.21913904479531676
2009,lieberman,0.2279408976941163,part,0.21794198566614015
2009,monitor,0.2242644316022757,single,0.21189986111233464
2009,geithner,0.22393637295827526,lala,0.20887338823014015
2009,web,0.2237485345532275,dance,0.20686374873613542
2009,spend,0.217392042094329,gun,0.20528813534325802
2009,vaccine,0.21725616811470458,birthday,0.20447639351972197
2009,bruin,0.21564243321907983,room,0.20140006354642467
2009,index,0.20981425934829392,papapaparazzi,0.20126627100447453
2009,feed,0.20981425934829392,leave,0.19984399083819948
2009,lapse,0.20981425934829392,circus,0.19951963447372809
2009,hospital,0.20981425934829392,ready,0.19586755490500843
2009,accept,0.2085659213901164,throw,0.19415641151076593
2009,ethanol,0.20429283147070723,front,0.19398982675219603
2009,twitter,0.20429283147070723,rock,0.19178993001806274
2009,disrupt,0.20429283147070723,face,0.191321198438944
2009,highway,0.20429283147070723,getget,0.19109237159106154
2009,consumer,0.20217770905017832,mad,0.19069021560763197
2009,polanski,0.20163967781524353,heartless,0.19027273519330576
2009,conflict,0.19927603858646825,lady,0.18999513478351882
2009,prayer,0.1990545537406891,bag,0.18800002147989686
2009,hear,0.1962102533774457,holiday,0.18781760312629536
2009,scalper,0.19407818989717188,break,0.18666516604103833
2009,november,0.19323737075051467,momma,0.1855568695641605
2009,taliban,0.19323737075051467,uh,0.18206224827034853
2009,peace,0.1931165938797374,mayne,0.17830505078892114
2009,medicare,0.19276916766220248,beat,0.17658829860597408
2009,woman,0.19130499704300952,phone,0.17546025100864676
2009,hatoyama,0.19089658022672643,seek,0.1740611568584501
2009,emission,0.1884254270846329,disturbia,0.17221955417496482
2009,cap,0.1884254270846329,fuckin,0.17184006397145427
2009,freddie,0.18781760312629536,kiss,0.17142320137754605
2009,fannie,0.18781760312629536,turnin,0.17075572511471518
2009,clinton,0.18621957266974676,champagne,0.16974768795671008
2009,report,0.18547966412321115,good,0.16833426636298277
2009,jobless,0.18483637133063988,motel,0.16819832370170676
2009,peak,0.18483637133063988,three,0.1674801350868205
2009,unemployment,0.18483637133063988,two,0.1674801350868205
2009,mammogram,0.18483637133063988,york,0.16705464446845175
2009,regional,0.18483637133063988,nightmare,0.1663527341975759
2009,kitchen,0.18483637133063988,best,0.16634523545132318
2009,car,0.1829525626229091,rock,0.16562728195581616
2009,pakistan,0.18247834252734046,melody,0.16517292757206117
2009,saud,0.18194830302859863,floor,0.16478194394117762
2009,sevruga,0.18053785106713663,someone,0.16416246294891756
2009,beluga,0.18053785106713663,hook,0.164109678835915
2009,caviar,0.18053785106713663,iii,0.16358111481577756
2009,citigroup,0.17914909836662019,please,0.16248643294180015
2009,concussion,0.17914909836662019,surround,0.1621228788500081
2009,qaeda,0.17914909836662019,arm,0.16177235873526583
2009,gibbs,0.17643471808833808,together,0.1594208308691746
2009,thompson,0.17643471808833808,ya,0.15940437326850104
2009,treaty,0.17643471808833808,knock,0.15926529721756394
2010,stir,0.557424667082092,naturally,1.0080096063067834
2010,crosby,0.5034803444612445,aah,0.9299541743212298
2010,international,0.49950108020949713,blah,0.8895688987631315
2010,inside,0.49950108020949713,imma,0.8334564765851887
2010,move,0.4342966723080781,solo,0.6628351009213339
2010,police,0.42652599110006995,un,0.6426778514593533
2010,beat,0.42652599110006995,eh,0.553865634819801
2010,export,0.4218348831972589,magic,0.5368653342409163
2010,istanbul,0.4036523451284115,whataya,0.5220949346613961
2010,spa,0.3393019712673604,exception,0.5176086194333713
2010,call,0.31388922533374564,accord,0.45763876988838426
2010,time,0.31388922533374564,dougie,0.4417327550461862
2010,rate,0.3088636487276369,waitin,0.43760441154108165
2010,montrose,0.29448850336412413,low,0.4351269935649192
2010,google,0.29264795021809836,lover,0.433405442569426
2010,city,0.28435066073337995,break,0.406078278905702
2010,lake,0.278712333541046,impossible,0.3912176292549908
2010,question,0.2740561759737183,chick,0.374526916591401
2010,institute,0.27382264347892243,bye,0.36672291303025134
2010,marine,0.2601315113049763,rock,0.3605686420760279
2010,garrett,0.2601315113049763,bottom,0.35649933584483456
2010,pakistan,0.25584201669266926,sexy,0.341364413724968
2010,toyota,0.2544764784505203,whoaoh,0.3340730025320757
2010,russia,0.25174017223062223,tie,0.3303202709279838
2010,putin,0.25174017223062223,daddy,0.3130561452697268
2010,voter,0.24975054010474856,nothin,0.3080221370097504
2010,oil,0.24683272992420766,belong,0.3074281497240629
2010,subpoena,0.2438732918484153,american,0.2976080849675577
2010,twitter,0.2438732918484153,whatcha,0.29572452012403067
2010,budget,0.24370826498845818,ridin,0.2879715182449089
2010,study,0.2388962858923252,today,0.2805338733409856
2010,accuse,0.2388962858923252,already,0.2788641790609765
2010,cent,0.23839824282726,forever,0.2762989772449516
2010,internet,0.23839824282726,alejandro,0.274510640070578
2010,victim,0.23310050409776534,win,0.2712807590792959
2010,fraud,0.23310050409776534,drug,0.267492381751534
2010,davis,0.2322602779508717,meenie,0.2601315113049763
2010,indian,0.22511380786007568,fairytale,0.2581314307122905
2010,squash,0.22511380786007568,head,0.25559485173975904
2010,border,0.22511380786007568,bring,0.2541677203987498
2010,court,0.2230600253765926,three,0.24880682814170746
2010,clinton,0.22296986683283684,find,0.24657774083282705
2010,four,0.22129830958722066,hey,0.2462713537358912
2010,ask,0.22129830958722066,miney,0.2438732918484153
2010,police,0.22116162501485107,eenie,0.2438732918484153
2010,dub,0.2208663775230931,nah,0.2426096996626722
2010,user,0.21853172259165501,treat,0.24078080142745883
2010,kagan,0.21677625942081358,wish,0.23845848126129515
2010,tax,0.2115743683703045,bulletproof,0.23828840730226838
2010,better,0.21041478616489834,hard,0.23596795627029052
2010,nuclear,0.2097904536879888,bah,0.23334055831343392
2010,pakistani,0.20927122754443692,hey,0.22061345298532864
2010,gun,0.20836529149446098,breakeven,0.2155786005289859
2010,seaman,0.2053669826091918,made,0.20733422743440308
2010,lend,0.20182617256420576,must,0.206959491207865
2010,job,0.20069770462721795,papapaparazzi,0.20232450879275934
2010,cuomo,0.19980043208379886,body,0.19725000206917628
2010,friday,0.19860618224642793,bitch,0.19071448580646388
2010,team,0.19645870340906324,mo,0.18939415957943434
2010,money,0.19645870340906324,somebody,0.18930752153671346
2010,iranian,0.19509863347873224,secret,0.18875444053027643
2010,gucci,0.19509863347873224,rude,0.18731290507856144
2010,budget,0.19447427206149695,sister,0.18692084644668958
2010,child,0.19190029522498253,undo,0.18362224327410093
2010,age,0.19190029522498253,king,0.17926982939634203
2010,increase,0.19113820778908192,mayne,0.17924256079318157
2010,jihad,0.1903401302231534,bad,0.179143019862343
2010,suspect,0.1903401302231534,better,0.1781021679756504
2010,young,0.1903401302231534,stuck,0.17230673345580505
2010,unemployment,0.18900040872791787,want,0.1713090348431629
2010,charles,0.18880512917296668,iii,0.17002059562416755
2010,derivative,0.18880512917296668,handle,0.1693809891367845
2010,blagojevich,0.18580822236069736,two,0.1691808743894211
2010,columbus,0.18580822236069736,cooler,0.16891340876649663
2010,ohio,0.18580822236069736,york,0.16793300096903535
2010,fish,0.18580822236069736,gone,0.1662127888738172
2010,carp,0.18580822236069736,boy,0.1661354370440536
2010,insists,0.18580822236069736,lower,0.16580620408957414
2010,brand,0.18580822236069736,uh,0.16188322516782247
2010,slogan,0.18580822236069736,fallin,0.16044127445073497
2010,hmmm,0.18580822236069736,work,0.15979815107899778
2010,ownership,0.18402671376139368,damn,0.15852633958950574
2010,ethic,0.18402671376139368,who,0.15852633958950574
2010,gutierrez,0.18290496888631147,young,0.15809414856016796
2010,house,0.18111690004808623,need,0.15758845776765537
2010,higher,0.18085383938619726,cut,0.15671438642832894
2010,financial,0.17984214545987778,yeahyour,0.15556037220895594
2010,championship,0.1793080800752041,gon,0.15516273531960217
2010,black,0.17824966792241728,lovin,0.15515792941636516
2010,goldman,0.17736239407157478,worry,0.1542576865352859
2010,mail,0.17736239407157478,remember,0.1540489556065984
2010,stamp,0.17736239407157478,soul,0.15371619109052453
2010,unacceptable,0.17736239407157478,dj,0.15184868729910397
2010,provider,0.17736239407157478,peter,0.15174338159456952
2010,postal,0.17736239407157478,eighty,0.15174338159456952
2010,rein,0.17736239407157478,countin,0.15174338159456952
2010,paterson,0.17703835754260658,gosh,0.1515329192067823
2010,point,0.17661398007195178,teenage,0.1515329192067823
2010,billion,0.17661398007195178,airplane,0.15123925075870717
2010,issue,0.17502684485534722,someone,0.1508246550750358
2011,lee,0.5130521974331995,without,0.6705645305892823
2011,refugee,0.4012331287618611,edge,0.6498678477021884
2011,park,0.38626509898418404,boom,0.5470873513481496
2011,whistleblower,0.3556384550389224,blowohohoh,0.5177677507184311
2011,bulger,0.317191054494174,wiggle,0.49394229866517
2011,student,0.3129618404342517,remind,0.44712421993343143
2011,point,0.31205544516187406,hopeless,0.4318466954044057
2011,drug,0.31205544516187406,waitin,0.39325882960597924
2011,rail,0.3104780163038211,bottom,0.38434338207381497
2011,torre,0.28977948188356634,yellow,0.3827880127318988
2011,veteran,0.2882102381358889,whoaoh,0.3706127057774033
2011,itc,0.2845107640311379,shake,0.36664192395110806
