,pos,neg,neu,comp,tag
1245,0.189,0.209,0.602,-0.6652,2013
1246,0.214,0.072,0.714,0.9905,2013
1247,0.456,0.0,0.544,0.9991,2013
1248,0.072,0.07,0.858,-0.34,2013
1249,0.321,0.072,0.607,0.9932,2013
1250,0.562,0.1,0.337,0.9977,2013
1251,0.17,0.36,0.47,-0.9958,2013
1252,0.322,0.047,0.631,0.9906,2013
1253,0.428,0.027,0.544,0.9972,2013
1254,0.451,0.041,0.508,0.999,2013
1255,0.544,0.096,0.359,0.9996,2013
1256,0.039,0.182,0.779,-0.996,2013
1257,0.127,0.238,0.635,-0.9268,2013
1258,0.173,0.163,0.664,0.6234,2013
1259,0.338,0.071,0.591,0.992,2013
1260,0.11,0.226,0.664,-0.9951,2013
1261,0.262,0.022,0.716,0.9898,2013
1262,0.232,0.106,0.662,0.9623,2013
1263,0.184,0.065,0.752,0.9766,2013
1264,0.205,0.09,0.705,0.9771,2013
1265,0.255,0.226,0.519,0.9556,2013
1266,0.119,0.048,0.834,0.9589,2013
1267,0.198,0.197,0.604,-0.5684,2013
1268,0.166,0.081,0.753,0.9135,2013
1269,0.516,0.043,0.44,0.9997,2014
1270,0.409,0.07,0.521,0.9983,2014
1271,0.279,0.189,0.532,0.9765,2014
1272,0.197,0.119,0.684,0.9498,2014
1273,0.168,0.139,0.693,0.8442,2014
1274,0.114,0.188,0.698,-0.9485,2014
1275,0.214,0.251,0.534,-0.9323,2014
1276,0.156,0.056,0.788,0.9717,2014
1277,0.109,0.214,0.678,-0.9927,2014
1278,0.383,0.093,0.524,0.9916,2014
1279,0.189,0.099,0.712,0.9749,2014
1280,0.327,0.07,0.603,0.9914,2014
1281,0.125,0.555,0.32,-0.9994,2014
1282,0.173,0.296,0.531,-0.9907,2014
1283,0.0,0.202,0.798,-0.8225,2014
1284,0.2,0.152,0.648,0.936,2014
1285,0.339,0.06,0.601,0.9719,2014
1286,0.214,0.13,0.656,0.9612,2014
1287,0.255,0.226,0.519,0.9556,2014
1288,0.301,0.134,0.565,0.9939,2014
1289,0.178,0.143,0.679,0.6454,2014
1290,0.242,0.114,0.644,0.9169,2014
1291,0.076,0.254,0.67,-0.9693,2014
1292,0.169,0.138,0.692,0.7,2014
1293,0.175,0.1,0.724,0.9186,2014
1294,0.393,0.136,0.471,0.9981,2014
1295,0.193,0.092,0.715,0.9674,2014
1296,0.215,0.016,0.769,0.9859,2014
1297,0.078,0.229,0.693,-0.9823,2014
1298,0.109,0.355,0.536,-0.9987,2014
1299,0.286,0.032,0.682,0.9905,2014
1300,0.116,0.178,0.706,-0.7594,2014
1301,0.234,0.092,0.674,0.8402,2014
1302,0.191,0.041,0.768,0.979,2014
1303,0.268,0.128,0.604,0.9949,2014
1304,0.131,0.253,0.616,-0.9963,2014
1305,0.348,0.114,0.539,0.9859,2014
1306,0.026,0.0,0.974,0.8402,2014
1307,0.336,0.063,0.602,0.9975,2014
1308,0.092,0.097,0.811,-0.3262,2014
1309,0.152,0.045,0.803,0.9409,2014
1310,0.175,0.075,0.75,0.988,2014
1311,0.131,0.092,0.777,0.8016,2014
1312,0.283,0.082,0.635,0.9854,2014
1313,0.287,0.176,0.537,0.9959,2014
1314,0.223,0.096,0.68,0.9826,2014
1315,0.187,0.259,0.554,-0.9514,2014
1316,0.214,0.081,0.705,0.9901,2014
1317,0.241,0.025,0.734,0.9893,2014
1318,0.327,0.071,0.601,0.9961,2014
1319,0.195,0.038,0.766,0.9325,2014
1320,0.282,0.131,0.587,0.9934,2014
1321,0.306,0.066,0.628,0.9974,2014
1322,0.131,0.138,0.731,0.0675,2014
1323,0.23,0.068,0.702,0.9887,2014
1324,0.248,0.067,0.685,0.9937,2014
1325,0.148,0.067,0.785,0.8807,2014
1326,0.11,0.126,0.765,-0.945,2014
1327,0.625,0.006,0.369,0.9991,2014
1328,0.164,0.106,0.731,0.8402,2014
1329,0.126,0.137,0.737,0.2023,2014
1330,0.306,0.121,0.574,0.9959,2014
1331,0.143,0.023,0.834,0.9769,2014
1332,0.423,0.035,0.542,0.998,2014
1333,0.271,0.14,0.589,0.9958,2014
1334,0.141,0.137,0.722,0.4588,2014
1335,0.391,0.18,0.429,0.9978,2014
1336,0.221,0.063,0.716,0.9915,2014
1337,0.189,0.018,0.793,0.9877,2014
1338,0.308,0.208,0.484,0.9858,2014
1339,0.0,0.0,1.0,0.0,2014
1340,0.207,0.248,0.545,-0.9911,2014
1341,0.09,0.075,0.835,0.5585,2014
1342,0.205,0.09,0.705,0.9771,2014
1343,0.182,0.033,0.785,0.9818,2014
1344,0.194,0.066,0.741,0.984,2014
1345,0.136,0.192,0.672,-0.9686,2014
1346,0.4,0.106,0.494,0.9972,2014
1347,0.168,0.188,0.644,-0.7608,2014
1348,0.38,0.129,0.491,0.995,2014
1349,0.144,0.123,0.733,0.8232,2014
1350,0.117,0.202,0.682,-0.9505,2014
1351,0.204,0.149,0.648,-0.0387,2014
1352,0.318,0.124,0.558,0.93,2014
1353,0.199,0.1,0.702,0.9256,2014
1354,0.282,0.139,0.58,0.9854,2014
1355,0.131,0.372,0.496,-0.9993,2014
1356,0.053,0.213,0.734,-0.9795,2014
1357,0.21,0.144,0.646,0.9922,2014
1358,0.276,0.031,0.693,0.9904,2014
1359,0.132,0.162,0.706,-0.9403,2014
1360,0.109,0.07,0.822,0.8173,2014
1361,0.059,0.173,0.768,-0.9442,2014
1362,0.26,0.059,0.681,0.9948,2014
1363,0.14,0.096,0.765,0.8853,2014
1364,0.102,0.243,0.654,-0.9981,2014
1365,0.198,0.132,0.67,0.8259,2014
1366,0.211,0.177,0.611,0.128,2014
1367,0.478,0.099,0.423,0.996,2014
1368,0.12,0.105,0.775,0.8689,2015
1369,0.39,0.068,0.542,0.9976,2015
1370,0.231,0.06,0.709,0.9896,2015
1371,0.076,0.167,0.756,-0.9788,2015
1372,0.483,0.069,0.447,0.9991,2015
1373,0.013,0.035,0.952,-0.5106,2015
1374,0.237,0.252,0.51,-0.5277,2015
1375,0.057,0.105,0.838,-0.9716,2015
1376,0.41,0.11,0.48,0.9961,2015
1377,0.162,0.276,0.562,-0.9915,2015
1378,0.398,0.061,0.541,0.994,2015
1379,0.369,0.166,0.465,0.995,2015
1380,0.494,0.08,0.426,0.9984,2015
1381,0.311,0.309,0.381,-0.7964,2015
1382,0.174,0.311,0.515,-0.9944,2015
1383,0.227,0.264,0.509,-0.296,2015
1384,0.178,0.054,0.768,0.5705,2015
1385,0.125,0.555,0.32,-0.9994,2015
1386,0.115,0.056,0.83,0.6679,2015
1387,0.188,0.226,0.586,-0.7976,2015
1388,0.187,0.092,0.721,0.9674,2015
1389,0.114,0.085,0.801,0.6515,2015
1390,0.313,0.062,0.625,0.998,2015
1391,0.243,0.139,0.619,0.9904,2015
1392,0.265,0.114,0.621,0.9926,2015
1393,0.071,0.199,0.73,-0.9349,2015
1394,0.422,0.097,0.481,0.9986,2015
1395,0.156,0.056,0.788,0.9717,2015
1396,0.147,0.005,0.847,0.9817,2015
1397,0.171,0.036,0.793,0.9878,2015
1398,0.268,0.144,0.588,0.9902,2015
1399,0.056,0.194,0.751,-0.9723,2015
1400,0.204,0.059,0.737,0.9713,2015
1401,0.203,0.102,0.696,0.9657,2015
1402,0.128,0.069,0.803,0.926,2015
1403,0.154,0.287,0.559,-0.9877,2015
1404,0.302,0.211,0.486,0.9874,2015
1405,0.295,0.2,0.505,0.9792,2015
1406,0.168,0.151,0.68,0.4559,2015
1407,0.334,0.085,0.581,0.9981,2015
1408,0.282,0.061,0.656,0.9955,2015
1409,0.174,0.128,0.698,0.8255,2015
1410,0.245,0.112,0.643,0.9595,2015
1411,0.094,0.232,0.674,-0.9901,2015
1412,0.203,0.155,0.642,0.9042,2015
1413,0.306,0.121,0.574,0.9959,2015
1414,0.099,0.446,0.455,-0.9998,2015
1415,0.299,0.374,0.328,-0.991,2015
1416,0.195,0.21,0.595,-0.9237,2015
1417,0.148,0.347,0.505,-0.9992,2015
1418,0.146,0.19,0.664,-0.7717,2015
1419,0.316,0.147,0.537,0.9789,2015
1420,0.191,0.063,0.747,0.8979,2015
1421,0.15,0.089,0.761,0.9565,2015
1422,0.478,0.044,0.478,0.9995,2015
1423,0.249,0.104,0.648,0.9838,2015
1424,0.383,0.093,0.524,0.9916,2015
1425,0.11,0.428,0.463,-0.9946,2015
1426,0.429,0.019,0.553,0.9983,2015
1427,0.144,0.04,0.816,0.9875,2015
1428,0.198,0.176,0.625,0.628,2015
1429,0.29,0.173,0.536,0.8402,2015
1430,0.086,0.0,0.914,0.8885,2015
1431,0.048,0.296,0.656,-0.9938,2015
1432,0.18,0.166,0.654,0.3761,2015
1433,0.198,0.19,0.611,0.223,2015
1434,0.245,0.111,0.644,0.978,2015
1435,0.182,0.201,0.617,-0.4003,2015
1436,0.207,0.159,0.634,-0.5152,2015
1437,0.222,0.064,0.714,0.9879,2015
1438,0.287,0.079,0.634,0.9967,2015
1439,0.219,0.061,0.719,0.9698,2015
1440,0.286,0.143,0.571,0.9904,2015
1441,0.276,0.088,0.635,0.987,2015
1442,0.413,0.134,0.452,0.9969,2015
1443,0.116,0.178,0.706,-0.7594,2015
1444,0.145,0.192,0.663,-0.4404,2015
1445,0.385,0.111,0.504,0.9983,2015
1446,0.193,0.092,0.715,0.9674,2015
1447,0.241,0.254,0.506,-0.126,2015
1448,0.067,0.169,0.765,-0.9617,2015
1449,0.112,0.163,0.725,-0.8696,2015
1450,0.155,0.13,0.715,0.6589,2015
1451,0.214,0.136,0.65,0.8956,2015
1452,0.242,0.249,0.509,-0.9556,2015
1453,0.175,0.0,0.825,0.983,2015
1454,0.312,0.138,0.55,0.9988,2015
1455,0.253,0.14,0.607,0.9638,2015
1456,0.175,0.1,0.724,0.9186,2015
1457,0.215,0.024,0.761,0.9835,2015
1458,0.282,0.131,0.587,0.9934,2015
1459,0.136,0.361,0.503,-0.9956,2015
1460,0.227,0.181,0.592,0.9017,2015
1461,0.267,0.021,0.712,0.9702,2015
1462,0.012,0.135,0.854,-0.9922,2015
1463,0.093,0.147,0.76,-0.7269,2015
1464,0.251,0.104,0.645,0.992,2015
1465,0.545,0.017,0.437,0.9994,2015
